Unnamed: 0,titles,category
160, 테무 쉬인  중국업체에 뿔난 멕시코 유통업계  꼼수 면세 의심 ,World
161,러 매체  삼성 러시아 공장  현지업체가 임대나 매각할 수도 ,World
162, 트럼프  다자대결시 바이든에    포인트 앞서 ,World
163,일본서 정전으로  신칸센  정지 복구 과정서 폭발 사고,World
164,뉴햄프셔 경선 시작 트럼프 공화당 후보 확정 주목,World
165, 테무 쉬인   업체에 뿔난 멕시코 유통업계  꼼수 면세 의심 ,World
166,멕시코 억만장자 넘버     빛의 속도 로 자산 늘었다,World
167,푸틴   월 대선 이후 방북할듯   년만 처음,World
168,차익 실현 움직임 속 뉴욕증시 혼조 다우        데일리국제금융시장 ,World
169,   후티 공습해 미사일   기 등 파괴 상당한 타격 ,World
170,지구 종말까지   초 전  핵 위협 기후 변화 등 위험요소 ,World
171,러  키이우 하르키우 집중 폭격  최소   명 사망 ,World
172,유엔사무총장   개국 해법 외에는 출구 없어   중동전 확대우려,World
173,트럼프 바이든  격차  더 벌어져 다자대결 시     차,World
174,뉴욕증시  실적장세 본격화 최고가 경신 부담에 혼조 마감,World
175,테슬라       루시드        전기차 니콜라 제외 일제  종합 ,World
176,북한 풍계리 핵실험장     년부터 건설  핵보유 야심 초기부터 선명,World
177,국제유가 소폭 하락 한파로 중단된  시설 재가동 리비아 생산 재개,World
178,미국 중국 증시 시총차   조 달러  경   사상 최대,World
179,뉴욕증시  기업 실적 주시하며 혼조 마감     또 최고치 종합 ,World
180,지구 종말까지 단    초   분쟁지역 핵확산 위협  기후변화 죽음 파괴 야기 ,World
181,지구종말시계  종말까지   초  핵 보유국 전쟁 개입 우려 커 ,World
182, 깜빡이 좀 켜고 들어와  택시 기사님이 화났다 중국나라 ,World
183,프라다 이어 구찌도 맨해튼 고가 빌딩 사들였다,World
184,엔비디아     상승에 필라델피아반도체지수       ,World
185,핵과학자들  지구 멸망까지 남은 시간   초  역대 최단 유지,World
186, 러 선박  척  북 나진항서 화물 싣고 회항 ,World
187,트럼프 대세론    헤일리 바람 뉴햄프셔주 결과 곧 공개,World
188,엔비디아 또 사상 최고  주가    달러 돌파 눈앞,World
189, 공화 경선 분수령 뉴햄프셔  트럼프 쐐기    헤일리 대반전 ,World
190, 르포 짬 내 온 직장인  자녀 손잡은 주부도 줄섰다 뉴햄프셔 경선 참여 열기,World
191,막 오른 뉴햄프셔 경선 한국 시간 오늘 낮 판가름,World
192,  공화당 뉴햄프셔 경선  분수령  금융시장 미칠 영향은 ,World
193,이스라엘군  칸 유니스 포위작전서 하루   명 전사  발표,World
194,지구 종말까지    초   기록 경신중인 온난화  핵위협 ,World
195, 실적장세  미증시 혼조        은  일연속 사상최고 상보 ,World
196,중국  대만 경제 무역 보복 돌입하나 징후 감지돼,World
197,러시아 대규모 공습에  우크라 최소   명 사망 ,World
198,  농촌 노인들  손주 세뱃돈 주다 거리 나앉을 판  정부까지 지도 나섰다,World
199,러  키이우 하르키우 대규모 공습  최소   명 사망  종합 보 ,World
200,러  우크라 키이우 등에 미사일   발  명 사망   명 부상,World
201, 뉴욕유가  리비아 생산 재개   한파 영향 속 하락,World
202,   러   미사일 우크라에 또 사용 북 러협력  김정은에 혜택  종합 ,World
203,바이든  진짜 패배하나  트럼프에    까지 뒤져 ,World
204,빈부격차 극심  탑  부자  자산     늘었다,World
205, 푸틴  대선 전엔 방북 계획 없다 ,World
206, 지구종말시계    초 남았다 ,World
207,트럼프 승리 쐐기냐  헤일리 반전이냐  민주는  낙태권  재점화,World
208, 트럼프  파죽지세  무섭다  년전 보다 더 저돌적이고 공격적 ,World
209,       달려와 영하   도 차박 트럼프 맹신한  성난 사람들     뉴햄프셔 프라이머리 가다 ,World
210, 여자라 할 수 없단 말 하지마라    세  일본판 송해  롱런 비결,World
211,러  키이우 등 대규모 공습   나토  우크라에 포탄 지원 계약,World
212, 지구종말시계  종말까지   초 작년과 같지만 안정 의미 아냐 ,World
213,   러   미사일 우크라에 또 사용 북 러협력 심화 우려 ,World
214, 여혐  콧방귀 끼던 헤일리  이제  여자가 승리     남녀 대결 띄웠다,World
215,막판 동분서주 헤일리  미래를 보자   트럼프는  대관식  준비 분주,World
216,그때는 맞고 지금은 틀리다  코로나 끝나자  팬데믹 협정  외면하는 선진국,World
217,큰 지진 났는데 원전 괜찮아  노토반도 시카 원전 재가동 논란,World
218, 바이든  다자대결서 트럼프에      뒤져 ,World
219,  대만 전문가     대만 침공보다 봉쇄 가능성 커 ,World
220,  년만에 처음 푸틴   월 대선 이후 방북할듯 재종합 ,World
221, 뉴햄프셔 경선  공화당 경선 중대 분수령에 투표소밖   여 까지 대기 행렬,World
222, 푸틴  대선 전엔 방북 계획 없어   월 이후 갈듯 종합 보 ,World
223,트럼프 독주체제    헤일리 이변 뉴햄프셔 경선 주목,World
224, 연방대법  멕시코 국경 철조망 제거   트럼프측  집권땐 재건 ,World
225,      민간 선박 공격  후티 추가 공습  후티  홍해 계속 막겠다 ,World
226,왕위와 멀어진   의 외동딸  첫 직장은 적십자,World
227,종교 갈등  선거 동력으로  모디  연임 노린  힌두교 정치 ,World
228, 르포 트럼프  내일 한명 사라질것  헤일리  경선은 마라톤 ,World
229,   위협  현실이 된  대선   바이든 딥페이크 음성  유포,World
230,빈부격차 극심한 멕시코서  탑  부자  자산  년간     늘어,World
231,호주 최대 건강보험사 해킹범은 러시아인     공동제재 종합 ,World
232,트럼트 독주냐  헤일리 반전이냐  공화당  차경선 뉴햄프셔 개시,World
233,러  키이우 등 대규모 공습  명 사망   명 부상,World
234,뉴욕증시  차익실현 압박에 혼조세로 출발,World
235,러시아 매체  삼성 러시아 공장  현지업체가 임대할 수도 ,World
236, 북한  김정은 지시로 통일 대헌장기념탑 철거    뉴스,World
237,수면 질 떨어뜨리는 이 음료  한 달에  번만 마셔도 영향 있다,World
238,하마스 유탄에 이스라엘 병사   명 몰사 개전 후 최대,World
239,맨홀 뚜껑까지  펑펑   춘제 앞둔   폭죽놀이 비상,World
240,러 매체  삼성 러시아 공장  현지업체가 임대할 수도 ,World
241,      주 전  골드만삭스  연준   월에 금리 내린다 ,World
242,이스라엘  하마스에 휴전 제안 미국은  두 국가 해법  압박,World
243, 하마스  이스라엘의 두달 휴전안 거절 해외 탈출안도 거부 ,World
244, 투표 말라  바이든 목소리는 가짜 긴장 속 뉴햄프셔,World
245, 미스 일본 에 외국인    대회 취지 맞지 않아      인종은 상관없다 ,World
246,또다시 지진 중국 신장서 규모     강진에 사상자  명 발생,World
247,트럼프   반도체 사업 다 가져갔다    또 대만 방어에 부정적 답변,World
248,이스라엘 군인   명 하루동안 전사 지상전 최악의 날 종합 ,World
249,중국 키르기스스탄 국경서 규모   강진 중국서  명 사망 종합 ,World
250,인도 증시  홍콩 제치고 세계  위 시장 도약 시총  조    억 ,World
251,갤럭시      인도 판매 신기록 사전예약  일 만에   만대 돌파,World
252,푸틴  러 대선 이후 방북할 듯   년 만,World
253, 뉴햄프셔주 경선 투표 시작 트럼프 대세론    헤일리 반격,World
254, 블핑 리사와 열애설  루이비통  넷째       이사회 입성한다,World
255,크렘린궁 대변인  푸틴   월 대선 뒤 방북할 듯  종합 ,World
256,뉴햄프셔  이번엔  오작동 풍향계  오명 벗나,World
257, 헌법재판소  극우 조국당  민주주의 파괴 목표 국가자금 지원 안 돼  판결,World
258,인공지능 열풍에       유럽 내 시가총액  위로 도약,World
259,넬슨 만델라 유품 무더기 경매  발칵 ,World
260,일주일 넘게 미국 얼린 북극 한파 이번엔 홍수 위험,World
261,트럼프  내일이면 남은 한 명 사라질 것  헤일리에 사퇴 압박,World
262, 러 선박  척  북 나진항서 화물 싣고 회항 ,World
263,   열풍에       유럽 내 시가총액  위로,World
264,튀르키예 의회   오늘 중으로  스웨덴의 나토가입 비준예상,World
265,     주가  유럽 내 시가총액  위  인공지능 열풍 ,World
266, 트럼프 헤일리 맞대결  뉴햄프셔 투표 시작 공화당 경선 분수령,World
267,중국 윈난성 산사태 사망자   명으로 아직   명 행방불명,World
268,독일 극우정당 재정지원 끊어    도 헌재 가나,World
269,머스크   에  유대주의 가장 적어 ,World
270,토요타 회장  전기차 점유율     못 넘을 것 ,World
271, 이스라엘  인질석방 두달 휴전 제안 하마스 수뇌부 가자 탈출도 제의 ,World
272,니켈값  년 새  반토막   위 생산국 울상,World
273, 월드 이슈  달탐사 경쟁 치열 일본은  절반의 성공 ,World
274,중국 신장 규모     강진  인접국도 진동 윈난 산사태 구조 난항,World
275,유세장 앞자리 독점  사생팬   트럼프는 미국의 영웅  아이언맨 ,World
276, 투표 말라  바이든 목소리는 가짜 긴장 속 뉴햄프셔,World
277,애플     헤드셋  비전 프로  판매 호조에 시총  위 복귀,World
278,중국 윈난성 산사태  사망자   명으로 신장엔 규모     강진,World
279,    억 들여 복원한 힌두사원 알고보니 본인 출정식 무대  셀프준비 ,World
280,만델라 유품 무더기로 경매에 정부 반대  유족은 내홍,World
281,일본 고속철도 신칸센  정전사고로 대규모 운행 중단,World
282,    년생    아이코 공주가 택한  첫 직장 ,World
283,  마이너스 금리 유지하지만  물가 임금 선순환 진전  해제 한발 가까이,World
284,  매체  이스라엘  인질 석방  개월 교전 중단 제안 ,World
285, 여권 안 챙겼는데  겨울 폭풍에   국내선  다른 나라 착륙,World
286,미스 저팬 맞아  우크라이나 출신 귀화 여성이   미인대회  위,World
287, 미스 일본 에 우크라이나 출신   일본인 맞나   논란,World
288,이스라엘군 지상전 최악의 날 하루 새   명 사망 종합 ,World
289,디샌티스 후보 사퇴에  지지율 상승한 트럼프 독주 태세,World
290,중국 신장 규모     강진  인접국도 진동 윈난 산사태 구조 난항,World
291,물밑서 출구 전략 찾는 이스라엘    개월 휴전 인질 전원 석방  제안,World
292, 트럼프 재선시    반도체 위기    최악의 상황 진단  지금이뉴스 ,World
293,이스라엘   휴전위해 하마스 고위지도자 가자 떠나라  제안 이 팔 전쟁 ,World
294,나토     조원 규모 포탄 공동구매 계약 체결 우크라 지원,World
295,하마스 공격에 이스라엘 병사   명 사망 개전후 최대,World
296,     국가 해법  촉구에 이스라엘 엉뚱 제안  가자 앞바다 인공섬   중동 화약고  이스라엘 팔레스타인 분쟁 ,World
297,유럽 겨울 폭풍에 비행기 잇따라 회항 미국  북극한파 가고 홍수 비상,World
298,승계 못하는   아이코 공주  취업한다 첫 직장은 어디 ,World
299,하마스 공격으로 이스라엘군   명 몰사 개전 후 최대,World
300, 북극한파에 맥 못추네  전기차 수요 둔화에 니켈 가격도 급락,World
301,미 영  친이란 후티 홍해공격 기반에 다시 대대적 공습 종합 보 ,World
302,전기차 수요 둔화에 니켈 가격도 급락 인니 광산업체  울상 ,World
303,하마스    에 와르르 이스라엘 군인   명 전사  개전 후 최대,World
304,하마스 공격에 이스라엘 병사   명 몰사 개전후 최대 종합 ,World
305,  뉴햄프셔 공화당 경선    지지자들  어차피 대세는 트럼프 ,World
306,정부 지출 삭감  서방에 원조 요청  에콰도르   갱단과의 전쟁  장기전 채비,World
307,닛케이  경기 정책  훈풍    년만에  버블  넘어서는  ,World
308, 경제합시다  트럼프가  뜨면  기준금리가  떤다 ,World
309,  다우지수      최고치 경신 나스닥도  초읽기 ,World
310, 의 전쟁  게임 체인저     가 포기한  꿈의 포탄  개발  지금이뉴스 ,World
311,막오른 뉴햄프셔경선 트럼프  헤일리  내일 사라져  헤일리  트럼프  겁먹어 ,World
312, 연준  물가보다 침체 대응에 기울었다 현시점 침체 확률     ,World
313, 브렉시트  영국처럼 독일도  덱시트     극우정당의  베팅  먹힐까 ,World
314,     개발 포기한 레일건 제작 성공  실전능력은 미지수,World
315, 투표마라  트럼프 돕는 일  바이든이 건 전화  알고 보니      녹취록 ,World
316,하마스 공격에 이스라엘 병사   명 몰살 이  아군 폭발물 터져 ,World
317, 연임 노리는 모디 인도총리   힌두교 성지서 황제같은 출정식,World
318,    금리 동결했지만   월 인상론  힘받는다,World
319,곤두박질 친  증시 금융위기 때보다 실탄  배 더 투입,World
320,전문가들  중국  대만 침공보다 봉쇄 가능성 커 ,World
321,미    등 국제사회는  종전  압박 이스라엘은   개월 휴전  제안,World
322,왕위 멀어진 일왕 외동딸 아이코 공주  첫 직장은 어디 ,World
323,  단종   년만  플로피디스크  퇴출  비용 시간 절감 ,World
324, 중국 경제 둔화에  억명 중산층 붕괴 위기 ,World
325, 투표하지 말라  바이든 목소리로 걸려온 전화  알고보니     ,World
326, 뉴스   트럼프  대선 후보 굳힐 듯   헤일리  최후의 추격전,World
327,미스 일본 우승자는 우크라 출신 귀화 여성  인종의 벽 넘었다 ,World
328,  비트코인 현물     해킹은 심 스와핑 공격 때문 ,World
329, 미인대회 우승한 우크라 출신 귀화인  다양성 인정 원해 ,World
330, 러시아 대비  독일  병력  만명 증강하기로 외인 입대 허용 거론,World
